short_name	gene_name	n_cells_assigned	n_guides	label_canonical
Huangfu ESC	MTA3	328	6	tf_targeting
Huangfu ESC	MTERF	506	6	tf_targeting
Huangfu ESC	MTERFD1	181	6	tf_targeting
Huangfu ESC	MTERFD2	399	6	tf_targeting
Huangfu ESC	MTERFD3	511	6	tf_targeting
Huangfu ESC	MTF1	600	6	tf_targeting
Huangfu ESC	MTF2	649	6	tf_targeting
Huangfu ESC	MXD1	690	6	tf_targeting
Huangfu ESC	MXD3	391	6	tf_targeting
Huangfu ESC	MXD4	522	6	tf_targeting
Huangfu ESC	MXI1	1139	12	tf_targeting
Huangfu ESC	MYB	529	6	tf_targeting
Huangfu ESC	MYBBP1A	135	6	tf_targeting
Huangfu ESC	MYBL1	479	6	tf_targeting
Huangfu ESC	MYBL2	159	6	tf_targeting
Huangfu ESC	MYC	441	6	tf_targeting
Huangfu ESC	MYCBP	735	6	tf_targeting
Huangfu ESC	MYCL	405	6	tf_targeting
Huangfu ESC	MYCN	1053	12	tf_targeting
Huangfu ESC	MYEF2	837	6	tf_targeting
Huangfu ESC	MYF5	364	6	tf_targeting
Huangfu ESC	MYF6	683	6	tf_targeting
Huangfu ESC	MYNN	458	6	tf_targeting
Huangfu ESC	MYOCD	362	6	tf_targeting
Huangfu ESC	MYOD1	481	6	tf_targeting
Huangfu ESC	MYOG	883	6	tf_targeting
Huangfu ESC	MYPOP	333	6	tf_targeting
Huangfu ESC	MYRF	1000	12	tf_targeting
Huangfu ESC	MYRFL	865	6	tf_targeting
Huangfu ESC	MYSM1	458	6	tf_targeting
Huangfu ESC	MYT1	550	6	tf_targeting
Huangfu ESC	MYT1L	588	6	tf_targeting
Huangfu ESC	MZF1	524	6	tf_targeting
Huangfu ESC	NACC2	283	6	tf_targeting
Huangfu ESC	NAIF1	524	6	tf_targeting
Huangfu ESC	NANOG	387	6	tf_targeting
Huangfu ESC	NANOGNB	297	6	tf_targeting
Huangfu ESC	NCL	869	12	tf_targeting
Huangfu ESC	NCOA1	612	6	tf_targeting
Huangfu ESC	NCOA2	680	6	tf_targeting
Huangfu ESC	NCOA3	388	6	tf_targeting
Huangfu ESC	NCOA6	580	6	tf_targeting
Huangfu ESC	NCOR1	354	6	tf_targeting
Huangfu ESC	NCOR2	1184	12	tf_targeting
Huangfu ESC	NELFE	399	6	tf_targeting
Huangfu ESC	NEUROD1	558	6	tf_targeting
Huangfu ESC	NEUROD2	352	6	tf_targeting
Huangfu ESC	NEUROD4	561	6	tf_targeting
Huangfu ESC	NEUROD6	497	6	tf_targeting
Huangfu ESC	NEUROG1	476	6	tf_targeting
Huangfu ESC	NEUROG2	727	6	tf_targeting
Huangfu ESC	NEUROG3	445	6	tf_targeting
Huangfu ESC	NF1	442	6	tf_targeting
Huangfu ESC	NFAT5	664	6	tf_targeting
Huangfu ESC	NFATC1	868	12	tf_targeting
Huangfu ESC	NFATC2	842	12	tf_targeting
Huangfu ESC	NFATC3	391	6	tf_targeting
Huangfu ESC	NFATC4	482	6	tf_targeting
Huangfu ESC	NFE2	515	6	tf_targeting
Huangfu ESC	NFE2L1	562	6	tf_targeting
Huangfu ESC	NFE2L2	1345	12	tf_targeting
Huangfu ESC	NFE2L3	527	6	tf_targeting
Huangfu ESC	NFE4	356	6	tf_targeting
Huangfu ESC	NFIA	365	6	tf_targeting
Huangfu ESC	NFIB	685	6	tf_targeting
Huangfu ESC	NFIC	949	12	tf_targeting
Huangfu ESC	NFIL3	301	6	tf_targeting
Huangfu ESC	NFIX	1176	12	tf_targeting
Huangfu ESC	NFKB1	581	6	tf_targeting
Huangfu ESC	NFKB2	309	6	tf_targeting
Huangfu ESC	NFKBIA	1325	12	tf_targeting
Huangfu ESC	NFKBIB	544	6	tf_targeting
Huangfu ESC	NFKBID	1150	12	tf_targeting
Huangfu ESC	NFKBIE	384	6	tf_targeting
Huangfu ESC	NFKBIL1	302	6	tf_targeting
Huangfu ESC	NFKBIZ	1326	12	tf_targeting
Huangfu ESC	NFRKB	228	6	tf_targeting
Huangfu ESC	NFX1	515	6	tf_targeting
Huangfu ESC	NFXL1	510	6	tf_targeting
Huangfu ESC	NFYA	1111	6	tf_targeting
Huangfu ESC	NFYB	560	6	tf_targeting
Huangfu ESC	NFYC	830	6	tf_targeting
Huangfu ESC	NGFRAP1	2166	1	positive_control
Huangfu ESC	NHLH1	717	6	tf_targeting
Huangfu ESC	NHLH2	469	6	tf_targeting
Huangfu ESC	NHP2	638	6	tf_targeting
Huangfu ESC	NKRF	548	6	tf_targeting
Huangfu ESC	NKX1-1	375	6	tf_targeting
Huangfu ESC	NKX1-2	350	6	tf_targeting
Huangfu ESC	NKX2-1	700	6	tf_targeting
Huangfu ESC	NKX2-2	614	6	tf_targeting
Huangfu ESC	NKX2-3	398	6	tf_targeting
Huangfu ESC	NKX2-4	655	6	tf_targeting
Huangfu ESC	NKX2-5	427	6	tf_targeting
Huangfu ESC	NKX2-6	721	6	tf_targeting
Huangfu ESC	NKX2-8	381	6	tf_targeting
Huangfu ESC	NKX3-1	732	6	tf_targeting
Huangfu ESC	NKX3-2	483	6	tf_targeting
Huangfu ESC	NKX6-1	382	6	tf_targeting
Huangfu ESC	NKX6-2	469	6	tf_targeting
Huangfu ESC	NKX6-3	605	6	tf_targeting
Huangfu ESC	NME1-NME2	597	6	tf_targeting
Huangfu ESC	NMI	376	6	tf_targeting
Huangfu ESC	NOBOX	667	12	tf_targeting
Huangfu ESC	NOC3L	86	6	tf_targeting
Huangfu ESC	NONO	617	6	tf_targeting
Huangfu ESC	NOTCH1	1366	12	tf_targeting
Huangfu ESC	NOTO	332	6	tf_targeting
Huangfu ESC	NOV	475	6	tf_targeting
Huangfu ESC	NPAS1	398	6	tf_targeting
Huangfu ESC	NPAS2	486	6	tf_targeting
Huangfu ESC	NPAS3	627	6	tf_targeting
Huangfu ESC	NPAS4	418	6	tf_targeting
Huangfu ESC	NR0B1	508	6	tf_targeting
Huangfu ESC	NR0B2	413	6	tf_targeting
Huangfu ESC	NR1D1	710	6	tf_targeting
Huangfu ESC	NR1D2	655	6	tf_targeting
Huangfu ESC	NR1H2	689	6	tf_targeting
Huangfu ESC	NR1H3	960	12	tf_targeting
Huangfu ESC	NR1H4	688	6	tf_targeting
Huangfu ESC	NR1I2	556	6	tf_targeting
Huangfu ESC	NR1I3	477	6	tf_targeting
Huangfu ESC	NR2C1	500	6	tf_targeting
Huangfu ESC	NR2C2	513	6	tf_targeting
Huangfu ESC	NR2E1	365	6	tf_targeting
Huangfu ESC	NR2E3	315	6	tf_targeting
Huangfu ESC	NR2F1	814	6	tf_targeting
Huangfu ESC	NR2F2	850	6	tf_targeting
Huangfu ESC	NR2F6	554	6	tf_targeting
Huangfu ESC	NR3C1	674	6	tf_targeting
Huangfu ESC	NR3C2	609	6	tf_targeting
Huangfu ESC	NR4A1	488	6	tf_targeting
Huangfu ESC	NR4A2	1406	12	tf_targeting
Huangfu ESC	NR4A3	513	6	tf_targeting
Huangfu ESC	NR5A1	558	6	tf_targeting
Huangfu ESC	NR5A2	1022	12	tf_targeting
Huangfu ESC	NR6A1	487	6	tf_targeting
Huangfu ESC	NRF1	311	6	tf_targeting
Huangfu ESC	NRL	1185	12	tf_targeting
Huangfu ESC	OLIG1	493	6	tf_targeting
Huangfu ESC	OLIG2	446	6	tf_targeting
Huangfu ESC	OLIG3	338	6	tf_targeting
Huangfu ESC	ONECUT1	389	6	tf_targeting
Huangfu ESC	ONECUT2	582	6	tf_targeting
Huangfu ESC	ONECUT3	485	6	tf_targeting
Huangfu ESC	OR10G4	664	6	negative_control
Huangfu ESC	OR10H2	1475	6	negative_control
Huangfu ESC	OR10H5	985	6	negative_control
Huangfu ESC	OR10K1	1307	6	negative_control
Huangfu ESC	OR10P1	1397	6	negative_control
Huangfu ESC	OR10V1	674	6	negative_control
Huangfu ESC	OR11H6	376	6	negative_control
Huangfu ESC	OR11L1	1517	6	negative_control
Huangfu ESC	OR12D2	877	6	negative_control
Huangfu ESC	OR12D3	728	6	negative_control
Huangfu ESC	OR13C9	789	6	negative_control
Huangfu ESC	OR13G1	1392	6	negative_control
Huangfu ESC	OR14J1	741	6	negative_control
Huangfu ESC	OR1J4	1629	6	negative_control
Huangfu ESC	OR1L8	1539	6	negative_control
Huangfu ESC	OR1M1	1592	6	negative_control
Huangfu ESC	OR1N2	867	6	negative_control
Huangfu ESC	OR2A1	1728	6	negative_control
Huangfu ESC	OR2A2	938	6	negative_control
Huangfu ESC	OR2AE1	1155	6	negative_control
Huangfu ESC	OR2B2	1028	6	negative_control
Huangfu ESC	OR2B3	2004	6	negative_control
Huangfu ESC	OR2C3	843	6	negative_control
Huangfu ESC	OR2F2	1078	6	negative_control
Huangfu ESC	OR2H1	962	6	negative_control
Huangfu ESC	OR2H2	634	6	negative_control
Huangfu ESC	OR2J3	814	6	negative_control
Huangfu ESC	OR2M2	682	6	negative_control
Huangfu ESC	OR2M3	840	6	negative_control
Huangfu ESC	OR2T1	1172	6	negative_control
Huangfu ESC	OR2T11	1145	6	negative_control
Huangfu ESC	OR2T29	1518	6	negative_control
Huangfu ESC	OR2T33	1882	6	negative_control
Huangfu ESC	OR2T4	629	6	negative_control
Huangfu ESC	OR2T5	886	5	negative_control
Huangfu ESC	OR2T6	889	6	negative_control
Huangfu ESC	OR2W1	448	6	negative_control
Huangfu ESC	OR2Y1	575	6	negative_control
Huangfu ESC	OR4A5	1076	6	negative_control
Huangfu ESC	OR4B1	866	6	negative_control
Huangfu ESC	OR4C12	1483	6	negative_control
Huangfu ESC	OR4C15	952	6	negative_control
Huangfu ESC	OR4C3	895	6	negative_control
Huangfu ESC	OR4C45	963	6	negative_control
Huangfu ESC	OR4D10	1180	6	negative_control
Huangfu ESC	OR4D11	920	6	negative_control
Huangfu ESC	OR4D5	666	6	negative_control
Huangfu ESC	OR4E2	827	6	negative_control
Huangfu ESC	OR4F5	1398	6	negative_control
Huangfu ESC	OR4K13	972	6	negative_control
Huangfu ESC	OR4Q3	743	6	negative_control
Huangfu ESC	OR51A2	1192	5	negative_control
Huangfu ESC	OR51A4	1698	6	negative_control
Huangfu ESC	OR51B4	869	6	negative_control
Huangfu ESC	OR51E2	1291	6	negative_control
Huangfu ESC	OR51F1	791	6	negative_control
Huangfu ESC	OR51F2	1023	6	negative_control
Huangfu ESC	OR51L1	1166	6	negative_control
Huangfu ESC	OR51T1	751	6	negative_control
Huangfu ESC	OR52E6	844	6	negative_control
Huangfu ESC	OR52N2	750	6	negative_control
Huangfu ESC	OR52W1	1981	6	negative_control
Huangfu ESC	OR56A4	843	6	negative_control
Huangfu ESC	OR5A2	796	6	negative_control
Huangfu ESC	OR5AC2	1000	6	negative_control
Huangfu ESC	OR5AK2	917	6	negative_control
Huangfu ESC	OR5AP2	1208	6	negative_control
Huangfu ESC	OR5B3	1081	6	negative_control
Huangfu ESC	OR5C1	1219	6	negative_control
Huangfu ESC	OR5D13	1626	6	negative_control
Huangfu ESC	OR5K2	1598	6	negative_control
Huangfu ESC	OR5K3	880	6	negative_control
Huangfu ESC	OR5L1	581	6	negative_control
Huangfu ESC	OR5L2	876	6	negative_control
Huangfu ESC	OR5M1	773	6	negative_control
Huangfu ESC	OR5M11	524	6	negative_control
Huangfu ESC	OR5M8	1122	6	negative_control
Huangfu ESC	OR5P2	965	6	negative_control
Huangfu ESC	OR5T1	1120	6	negative_control
Huangfu ESC	OR5T2	1387	6	negative_control
Huangfu ESC	OR5T3	776	6	negative_control
Huangfu ESC	OR6C1	596	6	negative_control
Huangfu ESC	OR6F1	1141	6	negative_control
Huangfu ESC	OR6M1	1583	6	negative_control
Huangfu ESC	OR6P1	983	6	negative_control
Huangfu ESC	OR7A10	1007	6	negative_control
Huangfu ESC	OR8A1	512	6	negative_control
Huangfu ESC	OR8B3	830	6	negative_control
Huangfu ESC	OR8B4	866	6	negative_control
Huangfu ESC	OR8B8	1129	6	negative_control
Huangfu ESC	OR8G5	1236	6	negative_control
Huangfu ESC	OR8H1	772	6	negative_control
Huangfu ESC	OR8H3	1241	6	negative_control
Huangfu ESC	OR8K1	1364	6	negative_control
Huangfu ESC	OR8U8	688	6	negative_control
Huangfu ESC	OR9A2	1436	6	negative_control
Huangfu ESC	OR9I1	1417	6	negative_control
Huangfu ESC	OR9K2	636	6	negative_control
Huangfu ESC	OR9Q1	905	6	negative_control
Huangfu ESC	ORAI1	642	6	negative_control
Huangfu ESC	OSR1	445	6	tf_targeting
Huangfu ESC	OSR2	355	6	tf_targeting
Huangfu ESC	OTP	779	6	tf_targeting
Huangfu ESC	OTX1	696	6	tf_targeting
Huangfu ESC	OTX2	464	6	tf_targeting
Huangfu ESC	OVOL1	405	6	tf_targeting
Huangfu ESC	OVOL2	515	6	tf_targeting
Huangfu ESC	OVOL3	729	6	tf_targeting
Huangfu ESC	OXSR1	435	6	tf_targeting
Huangfu ESC	PA2G4	366	6	tf_targeting
Huangfu ESC	PARP1	445	6	tf_targeting
Huangfu ESC	PATZ1	1224	12	tf_targeting
Huangfu ESC	PAWR	328	6	tf_targeting
Huangfu ESC	PAX1	276	6	tf_targeting
Huangfu ESC	PAX2	711	6	tf_targeting
Huangfu ESC	PAX3	913	6	tf_targeting
Huangfu ESC	PAX4	274	6	tf_targeting
Huangfu ESC	PAX5	409	6	tf_targeting
Huangfu ESC	PAX6	631	6	tf_targeting
Huangfu ESC	PAX7	454	6	tf_targeting
Huangfu ESC	PAX9	1142	12	tf_targeting
Huangfu ESC	PAXBP1	896	6	tf_targeting
Huangfu ESC	PBRM1	633	6	tf_targeting
Huangfu ESC	PBX1	643	6	tf_targeting
Huangfu ESC	PBX2	338	6	tf_targeting
Huangfu ESC	PBX3	470	6	tf_targeting
Huangfu ESC	PBX4	405	6	tf_targeting
Huangfu ESC	PCGF2	940	12	tf_targeting
Huangfu ESC	PCGF6	434	6	tf_targeting
Huangfu ESC	PDX1	627	6	tf_targeting
Huangfu ESC	PEG3	237	3	tf_targeting
Huangfu ESC	PFDN5	627	6	tf_targeting
Huangfu ESC	PGBD1	516	6	tf_targeting
Huangfu ESC	PGR	542	6	tf_targeting
Huangfu ESC	PHB2	637	6	tf_targeting
Huangfu ESC	PHF1	331	6	tf_targeting
Huangfu ESC	PHF19	389	6	tf_targeting
Huangfu ESC	PHF2	392	6	tf_targeting
Huangfu ESC	PHF20	234	6	tf_targeting
Huangfu ESC	PHF21A	819	6	tf_targeting
Huangfu ESC	PHOX2A	318	6	tf_targeting
Huangfu ESC	PHOX2B	1267	6	tf_targeting
Huangfu ESC	PHTF1	427	6	tf_targeting
Huangfu ESC	PIAS3	636	6	tf_targeting
Huangfu ESC	PIAS4	398	6	tf_targeting
Huangfu ESC	PIN1	490	6	tf_targeting
Huangfu ESC	PITX1	221	6	tf_targeting
Huangfu ESC	PITX2	874	12	tf_targeting
Huangfu ESC	PITX3	517	6	tf_targeting
Huangfu ESC	PKNOX1	501	6	tf_targeting
Huangfu ESC	PKNOX2	370	6	tf_targeting
Huangfu ESC	PLAG1	646	6	tf_targeting
Huangfu ESC	PLAGL1	684	12	tf_targeting
Huangfu ESC	PLAGL2	560	6	tf_targeting
Huangfu ESC	PLEK	815	6	tf_targeting
Huangfu ESC	PLEKHA5	354	6	tf_targeting
Huangfu ESC	PLSCR1	533	6	tf_targeting
Huangfu ESC	POGK	578	6	tf_targeting
Huangfu ESC	POLR1D	1840	3	positive_control
Huangfu ESC	POLR3C	1270	6	tf_targeting
Huangfu ESC	POLR3K	470	6	tf_targeting
Huangfu ESC	POU1F1	378	6	tf_targeting
Huangfu ESC	POU2AF1	582	6	tf_targeting
Huangfu ESC	POU2F1	865	12	tf_targeting
Huangfu ESC	POU2F2	496	6	tf_targeting
Huangfu ESC	POU2F3	1099	12	tf_targeting
Huangfu ESC	POU3F1	756	6	tf_targeting
Huangfu ESC	POU3F2	762	6	tf_targeting
Huangfu ESC	POU3F3	663	6	tf_targeting
Huangfu ESC	POU3F4	448	6	tf_targeting
Huangfu ESC	POU4F1	368	6	tf_targeting
Huangfu ESC	POU4F2	577	6	tf_targeting
Huangfu ESC	POU4F3	786	6	tf_targeting
Huangfu ESC	POU5F1	549	12	tf_targeting
Huangfu ESC	POU5F1B	378	6	tf_targeting
Huangfu ESC	POU5F2	546	6	tf_targeting
Huangfu ESC	POU6F1	488	6	tf_targeting
Huangfu ESC	POU6F2	590	6	tf_targeting
Huangfu ESC	PPARA	321	6	tf_targeting
Huangfu ESC	PPARD	400	6	tf_targeting
Huangfu ESC	PPARG	901	12	tf_targeting
Huangfu ESC	PPIL4	685	6	tf_targeting
Huangfu ESC	PPP1CB	672	6	tf_targeting
Huangfu ESC	PPP1R13L	975	12	tf_targeting
Huangfu ESC	PRDM1	784	6	tf_targeting
Huangfu ESC	PRDM10	532	6	tf_targeting
Huangfu ESC	PRDM11	994	12	tf_targeting
Huangfu ESC	PRDM12	455	6	tf_targeting
Huangfu ESC	PRDM13	437	6	tf_targeting
Huangfu ESC	PRDM14	454	6	tf_targeting
Huangfu ESC	PRDM15	457	6	tf_targeting
Huangfu ESC	PRDM16	500	6	tf_targeting
Huangfu ESC	PRDM2	298	6	tf_targeting
Huangfu ESC	PRDM4	801	6	tf_targeting
Huangfu ESC	PRDM5	865	6	tf_targeting
Huangfu ESC	PRDM6	564	6	tf_targeting
Huangfu ESC	PRDM7	415	6	tf_targeting
Huangfu ESC	PRDM8	1305	12	tf_targeting
Huangfu ESC	PRDM9	267	6	tf_targeting
Huangfu ESC	PREB	271	6	tf_targeting
Huangfu ESC	PRKRIP1	759	12	tf_targeting
Huangfu ESC	PRKRIR	439	6	tf_targeting
Huangfu ESC	PRMT3	570	6	tf_targeting
Huangfu ESC	PROP1	424	6	tf_targeting
Huangfu ESC	PROX1	553	6	tf_targeting
Huangfu ESC	PROX2	872	6	tf_targeting
Huangfu ESC	PRR12	679	6	tf_targeting
Huangfu ESC	PRRX1	1460	12	tf_targeting
Huangfu ESC	PRRX2	387	6	tf_targeting
Huangfu ESC	PSIP1	583	6	tf_targeting
Huangfu ESC	PSMA1	678	6	tf_targeting
Huangfu ESC	PSMB1	644	6	tf_targeting
Huangfu ESC	PSMB4	488	6	tf_targeting
Huangfu ESC	PSMC3	772	6	tf_targeting
Huangfu ESC	PTF1A	446	6	tf_targeting
Huangfu ESC	PTTG1	171	6	tf_targeting
Huangfu ESC	PUF60	728	6	tf_targeting
Huangfu ESC	PURA	1344	12	tf_targeting
Huangfu ESC	PURB	461	6	tf_targeting
Huangfu ESC	PURG	385	6	tf_targeting
Huangfu ESC	RAG1	401	6	tf_targeting
Huangfu ESC	RARA	1052	12	tf_targeting
Huangfu ESC	RARB	442	6	tf_targeting
Huangfu ESC	RARG	1408	12	tf_targeting
Huangfu ESC	RAX	399	6	tf_targeting
Huangfu ESC	RAX2	656	6	tf_targeting
Huangfu ESC	RB1	375	6	tf_targeting
Huangfu ESC	RB1CC1	870	12	tf_targeting
Huangfu ESC	RBAK	757	12	tf_targeting
Huangfu ESC	RBCK1	666	6	tf_targeting
Huangfu ESC	RBL2	1054	12	tf_targeting
Huangfu ESC	RBMS1	428	6	tf_targeting
Huangfu ESC	RBPJ	698	6	tf_targeting
Huangfu ESC	RBPJL	663	6	tf_targeting
Huangfu ESC	RC3H2	321	6	tf_targeting
Huangfu ESC	RCAN1	399	6	tf_targeting
Huangfu ESC	RCOR1	664	6	tf_targeting
Huangfu ESC	RCOR2	589	6	tf_targeting
Huangfu ESC	RCOR3	712	6	tf_targeting
Huangfu ESC	REL	447	6	tf_targeting
Huangfu ESC	RELA	704	6	tf_targeting
Huangfu ESC	RELB	450	6	tf_targeting
Huangfu ESC	REPIN1	815	6	tf_targeting
Huangfu ESC	RERE	498	6	tf_targeting
Huangfu ESC	REST	1184	12	tf_targeting
Huangfu ESC	REXO4	299	6	tf_targeting
Huangfu ESC	RFX1	1051	6	tf_targeting
Huangfu ESC	RFX2	527	6	tf_targeting
Huangfu ESC	RFX3	235	6	tf_targeting
Huangfu ESC	RFX4	731	6	tf_targeting
Huangfu ESC	RFX5	337	6	tf_targeting
Huangfu ESC	RFX6	402	6	tf_targeting
Huangfu ESC	RFX7	566	6	tf_targeting
Huangfu ESC	RFX8	379	6	tf_targeting
Huangfu ESC	RFXANK	467	6	tf_targeting
Huangfu ESC	RFXAP	625	6	tf_targeting
Huangfu ESC	RHOXF1	473	6	tf_targeting
Huangfu ESC	RLF	696	6	tf_targeting
Huangfu ESC	RNF141	717	6	tf_targeting
Huangfu ESC	RNF2	1031	6	tf_targeting
Huangfu ESC	RNF4	299	6	tf_targeting
Huangfu ESC	RORA	745	6	tf_targeting
Huangfu ESC	RORB	475	6	tf_targeting
Huangfu ESC	RORC	758	12	tf_targeting
Huangfu ESC	RPA3	464	6	tf_targeting
Huangfu ESC	RPF1	173	6	tf_targeting
Huangfu ESC	RPS4X	195	6	tf_targeting
Huangfu ESC	RREB1	494	6	tf_targeting
Huangfu ESC	RUNX1	881	6	tf_targeting
Huangfu ESC	RUNX1T1	1103	12	tf_targeting
Huangfu ESC	RUNX2	795	12	tf_targeting
Huangfu ESC	RUNX3	1377	12	tf_targeting
Huangfu ESC	RUVBL1	268	6	tf_targeting
Huangfu ESC	RXRA	568	6	tf_targeting
Huangfu ESC	RXRB	397	6	tf_targeting
Huangfu ESC	RXRG	398	6	tf_targeting
Huangfu ESC	SACM1L	570	6	tf_targeting
Huangfu ESC	SAFB	482	6	tf_targeting
Huangfu ESC	SAFB2	407	6	tf_targeting
Huangfu ESC	SALL1	894	6	tf_targeting
Huangfu ESC	SALL2	451	6	tf_targeting
Huangfu ESC	SALL3	869	6	tf_targeting
Huangfu ESC	SALL4	450	6	tf_targeting
Huangfu ESC	SATB1	1369	12	tf_targeting
Huangfu ESC	SATB2	536	6	tf_targeting
Huangfu ESC	SCAND3	409	6	tf_targeting
Huangfu ESC	SCAPER	483	6	tf_targeting
Huangfu ESC	SCMH1	1195	12	tf_targeting
Huangfu ESC	SCML4	301	6	tf_targeting
Huangfu ESC	SCRT1	440	6	tf_targeting
Huangfu ESC	SCRT2	353	6	tf_targeting
Huangfu ESC	SCXA	252	5	tf_targeting
Huangfu ESC	SCXB	399	5	tf_targeting
Huangfu ESC	SEBOX	922	6	tf_targeting
Huangfu ESC	SETBP1	484	6	tf_targeting
Huangfu ESC	SETD1A	591	6	tf_targeting
Huangfu ESC	SETDB1	999	6	tf_targeting
Huangfu ESC	SETDB2	757	6	tf_targeting
Huangfu ESC	SGSM2	380	6	tf_targeting
Huangfu ESC	SH3D19	1628	12	tf_targeting
Huangfu ESC	SHOX	325	6	tf_targeting
Huangfu ESC	SHOX2	475	6	tf_targeting
Huangfu ESC	SIM1	377	6	tf_targeting
Huangfu ESC	SIM2	661	6	tf_targeting
Huangfu ESC	SIN3A	1547	12	tf_targeting
Huangfu ESC	SIRT6	731	6	tf_targeting
Huangfu ESC	SIX1	397	6	tf_targeting
Huangfu ESC	SIX2	546	6	tf_targeting
Huangfu ESC	SIX3	384	6	tf_targeting
Huangfu ESC	SIX4	1269	6	tf_targeting
Huangfu ESC	SIX5	519	6	tf_targeting
Huangfu ESC	SIX6	470	6	tf_targeting
Huangfu ESC	SKI	424	6	tf_targeting
Huangfu ESC	SKIL	432	6	tf_targeting
Huangfu ESC	SKOR1	602	6	tf_targeting
Huangfu ESC	SKOR2	473	6	tf_targeting
Huangfu ESC	SLC22A1	527	6	tf_targeting
Huangfu ESC	SLC2A4RG	508	6	tf_targeting
Huangfu ESC	SLC30A9	282	6	tf_targeting
Huangfu ESC	SMAD1	870	6	tf_targeting
Huangfu ESC	SMAD2	436	6	tf_targeting
Huangfu ESC	SMAD3	994	6	tf_targeting
Huangfu ESC	SMAD4	1432	6	tf_targeting
Huangfu ESC	SMAD5	533	6	tf_targeting
Huangfu ESC	SMAD6	399	6	tf_targeting
Huangfu ESC	SMAD7	942	6	tf_targeting
Huangfu ESC	SMAD9	420	6	tf_targeting
Huangfu ESC	SMARCA1	979	6	tf_targeting
Huangfu ESC	SMARCA2	568	6	tf_targeting
Huangfu ESC	SMARCA4	715	6	tf_targeting
Huangfu ESC	SMARCA5	671	6	tf_targeting
Huangfu ESC	SMARCB1	709	12	tf_targeting
Huangfu ESC	SMARCC1	802	6	tf_targeting
Huangfu ESC	SMARCC2	712	6	tf_targeting
Huangfu ESC	SMYD2	504	6	tf_targeting
Huangfu ESC	SMYD3	502	6	tf_targeting
Huangfu ESC	SNAI1	342	6	tf_targeting
Huangfu ESC	SNAI2	518	6	tf_targeting
Huangfu ESC	SNAI3	401	6	tf_targeting
Huangfu ESC	SNAPC1	325	6	tf_targeting
Huangfu ESC	SNAPC2	535	6	tf_targeting
Huangfu ESC	SNAPC3	279	6	tf_targeting
Huangfu ESC	SNAPC4	443	6	tf_targeting
Huangfu ESC	SNAPC5	399	6	tf_targeting
Huangfu ESC	SOHLH1	384	6	tf_targeting
Huangfu ESC	SOHLH2	619	6	tf_targeting
Huangfu ESC	SON	1075	12	tf_targeting
Huangfu ESC	SOX1	374	6	tf_targeting
Huangfu ESC	SOX10	473	6	tf_targeting
Huangfu ESC	SOX11	596	6	tf_targeting
Huangfu ESC	SOX12	565	6	tf_targeting
Huangfu ESC	SOX13	602	6	tf_targeting
Huangfu ESC	SOX14	344	6	tf_targeting
Huangfu ESC	SOX15	756	6	tf_targeting
Huangfu ESC	SOX17	425	6	tf_targeting
Huangfu ESC	SOX18	268	6	tf_targeting
Huangfu ESC	SOX2	636	6	tf_targeting
Huangfu ESC	SOX21	506	6	tf_targeting
Huangfu ESC	SOX3	415	6	tf_targeting
Huangfu ESC	SOX30	1023	12	tf_targeting
Huangfu ESC	SOX4	1920	12	tf_targeting
Huangfu ESC	SOX5	1055	12	tf_targeting
Huangfu ESC	SOX6	1437	18	tf_targeting
Huangfu ESC	SOX7	296	6	tf_targeting
Huangfu ESC	SOX8	360	6	tf_targeting
Huangfu ESC	SOX9	873	6	tf_targeting
Huangfu ESC	SP1	570	6	tf_targeting
Huangfu ESC	SP100	517	6	tf_targeting
Huangfu ESC	SP110	527	6	tf_targeting
Huangfu ESC	SP140	360	6	tf_targeting
Huangfu ESC	SP140L	485	6	tf_targeting
Huangfu ESC	SP2	677	6	tf_targeting
Huangfu ESC	SP3	400	6	tf_targeting
Huangfu ESC	SP4	980	6	tf_targeting
Huangfu ESC	SP5	653	6	tf_targeting
Huangfu ESC	SP6	358	6	tf_targeting
Huangfu ESC	SP7	440	6	tf_targeting
Huangfu ESC	SP8	342	6	tf_targeting
Huangfu ESC	SP9	503	6	tf_targeting
Huangfu ESC	SPDEF	386	6	tf_targeting
Huangfu ESC	SPEN	466	6	tf_targeting
Huangfu ESC	SPI1	486	6	tf_targeting
Huangfu ESC	SPIB	375	6	tf_targeting
Huangfu ESC	SPIC	391	6	tf_targeting
Huangfu ESC	SPZ1	634	6	tf_targeting
Huangfu ESC	SRCAP	585	6	tf_targeting
Huangfu ESC	SREBF1	872	12	tf_targeting
Huangfu ESC	SREBF2	374	6	tf_targeting
Huangfu ESC	SRF	412	6	tf_targeting
Huangfu ESC	SRY	950	6	tf_targeting
Huangfu ESC	SS18	457	6	tf_targeting
Huangfu ESC	SSRP1	260	6	tf_targeting
Huangfu ESC	ST18	897	6	tf_targeting
Huangfu ESC	STAT1	423	6	tf_targeting
Huangfu ESC	STAT2	533	6	tf_targeting
Huangfu ESC	STAT3	272	6	tf_targeting
Huangfu ESC	STAT4	538	6	tf_targeting
Huangfu ESC	STAT5A	711	6	tf_targeting
Huangfu ESC	STAT5B	401	6	tf_targeting
Huangfu ESC	STAT6	538	6	tf_targeting
Huangfu ESC	STOX2	1481	12	tf_targeting
Huangfu ESC	STRA13	555	6	tf_targeting
